2240
ENSG00000226701.1	RPL15P14	processed_pseudogene
ENSG00000166295.8	ANAPC16	protein_coding
ENSG00000200170.1	RF00019	misc_RNA
ENSG00000168209.4	DDIT4	protein_coding
ENSG00000269926.1	DDIT4-AS1	antisense
ENSG00000148719.14	DNAJB12	protein_coding
ENSG00000107745.18	MICU1	protein_coding
ENSG00000202513.1	RNU6-805P	snRNA
ENSG00000282915.1	AC091769.2	sense_intronic
ENSG00000276531.1	AC091769.1	unprocessed_pseudogene
ENSG00000226163.1	AL513185.1	antisense
ENSG00000230609.1	AL513185.2	processed_pseudogene
ENSG00000272536.2	RN7SL840P	misc_RNA
ENSG00000231471.1	HMGN2P34	processed_pseudogene
ENSG00000238215.1	AL513185.3	processed_pseudogene
ENSG00000201881.1	RF00019	misc_RNA
ENSG00000156026.14	MCU	protein_coding
ENSG00000266719.1	MIR4676	miRNA
ENSG00000280166.1	AC016542.3	TEC
ENSG00000279502.1	AC016542.2	TEC
ENSG00000272627.1	AC016542.1	sense_intronic
ENSG00000138315.12	OIT3	protein_coding
ENSG00000215086.2	NPM1P24	processed_pseudogene
ENSG00000138308.5	PLA2G12B	protein_coding
ENSG00000213700.3	RPL17P50	processed_pseudogene
ENSG00000122884.12	P4HA1	protein_coding
ENSG00000232646.1	AL731563.1	processed_pseudogene
ENSG00000237768.2	AL731563.2	antisense
ENSG00000201047.1	RF00019	misc_RNA
ENSG00000272630.1	AL731563.3	lincRNA
ENSG00000166321.13	NUDT13	protein_coding
ENSG00000272599.2	AC016394.1	antisense
ENSG00000221164.1	SNORA11F	snoRNA
ENSG00000122882.10	ECD	protein_coding
ENSG00000138286.14	FAM149B1	protein_coding
ENSG00000213551.4	DNAJC9	protein_coding
ENSG00000199201.1	RF00019	misc_RNA
ENSG00000227382.1	EIF4A2P2	processed_pseudogene
ENSG00000236756.4	DNAJC9-AS1	antisense
ENSG00000182180.13	MRPS16	protein_coding
ENSG00000227540.1	DNAJC9-AS1	antisense
ENSG00000156042.17	CFAP70	protein_coding
ENSG00000200356.1	RNU6-833P	snRNA
ENSG00000207473.1	RF00019	misc_RNA
ENSG00000138279.15	ANXA7	protein_coding
ENSG00000233144.1	AL512656.1	antisense
ENSG00000229659.1	RPL26P6	processed_pseudogene
ENSG00000166343.9	MSS51	protein_coding
ENSG00000107758.15	PPP3CB	protein_coding
ENSG00000221817.9	PPP3CB-AS1	processed_transcript
ENSG00000166348.18	USP54	protein_coding
ENSG00000207327.1	RNU6-883P	snRNA
ENSG00000237139.1	RPS26P41	processed_pseudogene
ENSG00000268584.1	AC073389.1	antisense
ENSG00000272791.1	AC073389.3	lincRNA
ENSG00000177791.11	MYOZ1	protein_coding
ENSG00000166317.11	SYNPO2L	protein_coding
ENSG00000271848.1	AC073389.2	antisense
ENSG00000172650.13	AGAP5	protein_coding
ENSG00000242288.9	AC022400.3	processed_transcript
ENSG00000271816.1	BMS1P4	processed_transcript
ENSG00000272140.2	AC022400.5	lincRNA
ENSG00000252072.1	RNA5SP320	rRNA_pseudogene
ENSG00000242338.6	BMS1P4	transcribed_unprocessed_pseudogene
ENSG00000250959.2	GLUD1P3	transcribed_unprocessed_pseudogene
ENSG00000235316.1	DUSP8P5	processed_pseudogene
ENSG00000270808.1	AC022400.4	processed_pseudogene
ENSG00000279088.1	AC022400.7	TEC
ENSG00000176986.15	SEC24C	protein_coding
ENSG00000279689.1	AC022400.8	TEC
ENSG00000196968.10	FUT11	protein_coding
ENSG00000172586.7	CHCHD1	protein_coding
ENSG00000214655.10	ZSWIM8	protein_coding
ENSG00000280238.1	AC022400.9	TEC
ENSG00000272589.1	ZSWIM8-AS1	antisense
ENSG00000272916.5	AC022400.6	protein_coding
ENSG00000166507.17	NDST2	protein_coding
ENSG00000148660.20	CAMK2G	protein_coding
ENSG00000224195.1	AC022400.1	antisense
ENSG00000229990.3	AC022400.2	antisense
ENSG00000122861.15	PLAU	protein_coding
ENSG00000222047.8	C10orf55	protein_coding
ENSG00000035403.17	VCL	protein_coding
ENSG00000225761.1	AL596247.1	sense_intronic
ENSG00000185009.12	AP3M1	protein_coding
ENSG00000156110.13	ADK	protein_coding
ENSG00000236900.1	TIMM9P1	processed_pseudogene
ENSG00000214629.3	RPSAP6	processed_pseudogene
ENSG00000213731.2	RAB5CP1	processed_pseudogene
ENSG00000232342.7	AC022540.1	antisense
ENSG00000226253.1	MRPL35P3	processed_pseudogene
ENSG00000206756.1	RF00019	misc_RNA
ENSG00000271710.1	NDUFA8P1	processed_pseudogene
ENSG00000214626.2	POLR3DP1	processed_pseudogene
ENSG00000213525.3	FAM32CP	processed_pseudogene
ENSG00000272748.1	AC063962.1	lincRNA
ENSG00000156650.13	KAT6B	protein_coding
ENSG00000234149.1	AC018511.2	antisense
ENSG00000227186.1	AC018511.1	antisense
ENSG00000188716.5	DUPD1	protein_coding
ENSG00000285810.1	AC018511.5	antisense
ENSG00000237882.1	PPIAP13	processed_pseudogene
ENSG00000079393.20	DUSP13	protein_coding
ENSG00000156671.13	SAMD8	protein_coding
ENSG00000232437.1	RPS26P42	processed_pseudogene
ENSG00000165637.13	VDAC2	protein_coding
ENSG00000165644.10	COMTD1	protein_coding
ENSG00000227271.1	RPL39P25	processed_pseudogene
ENSG00000226051.7	ZNF503-AS1	lincRNA
ENSG00000233313.2	HMGA1P5	processed_pseudogene
ENSG00000270087.5	ZNF503	lincRNA
ENSG00000223428.1	AC010997.1	transcribed_processed_pseudogene
ENSG00000236797.1	SPA17P1	transcribed_processed_pseudogene
ENSG00000165655.16	ZNF503	protein_coding
ENSG00000237149.5	ZNF503-AS2	antisense
ENSG00000273248.1	AC010997.4	lincRNA
ENSG00000272692.1	AC010997.3	lincRNA
ENSG00000236842.1	AC010997.2	antisense
ENSG00000148655.14	LRMDA	protein_coding
ENSG00000279814.1	AC010997.5	TEC
ENSG00000207583.1	MIR606	miRNA
ENSG00000268659.2	AL589863.1	sense_intronic
ENSG00000228280.1	AL731568.1	sense_intronic
ENSG00000265486.2	RN7SL518P	misc_RNA
ENSG00000201954.1	RNU6-673P	snRNA
ENSG00000278992.1	AC012048.1	TEC
ENSG00000230575.1	AC013286.1	antisense
ENSG00000269256.1	AC024603.1	antisense
ENSG00000252888.1	RF00322	snoRNA
ENSG00000224948.1	ATP5MC1P8	processed_pseudogene
ENSG00000156113.22	KCNMA1	protein_coding
ENSG00000236467.8	KCNMA1-AS1	antisense
ENSG00000225497.5	KCNMA1-AS2	antisense
ENSG00000224500.1	AL731575.1	antisense
ENSG00000225652.1	KCNMA1-AS3	antisense
ENSG00000228092.1	COX6CP15	processed_pseudogene
ENSG00000199592.1	RNA5SP321	rRNA_pseudogene
ENSG00000213514.2	AL731556.1	processed_pseudogene
ENSG00000277981.1	AL731556.2	unprocessed_pseudogene
ENSG00000199664.1	RNU6-1266P	snRNA
ENSG00000213513.3	IMPDH1P5	processed_pseudogene
ENSG00000228748.2	AL450306.1	antisense
ENSG00000151208.16	DLG5	protein_coding
ENSG00000204049.1	AL391421.1	antisense
ENSG00000243446.3	RN7SL284P	misc_RNA
ENSG00000233871.2	DLG5-AS1	processed_transcript
ENSG00000234612.1	H2AFZP5	processed_pseudogene
ENSG00000274686.1	RF00017	misc_RNA
ENSG00000148606.12	POLR3A	protein_coding
ENSG00000138326.19	RPS24	protein_coding
ENSG00000231957.2	GNAI2P2	processed_pseudogene
ENSG00000283096.1	AL731555.1	lincRNA
ENSG00000282863.1	AC012560.1	lincRNA
ENSG00000230417.11	LINC00856	lincRNA
ENSG00000229543.1	AC010163.1	lincRNA
ENSG00000230229.1	AC010163.2	lincRNA
ENSG00000201393.1	RF00056	snoRNA
ENSG00000282952.1	AL583852.1	lincRNA
ENSG00000228683.1	AC016820.1	lincRNA
ENSG00000224596.7	ZMIZ1-AS1	antisense
ENSG00000229569.1	AL356753.1	lincRNA
ENSG00000108175.16	ZMIZ1	protein_coding
ENSG00000108179.13	PPIF	protein_coding
ENSG00000165424.6	ZCCHC24	protein_coding
ENSG00000235426.2	AL133481.1	antisense
ENSG00000259021.2	TPRX1P1	processed_pseudogene
ENSG00000241317.1	AL133481.3	lincRNA
ENSG00000235705.6	AL133481.2	transcribed_processed_pseudogene
ENSG00000253626.3	EIF5AL1	protein_coding
ENSG00000271985.1	BX248123.2	processed_pseudogene
ENSG00000232965.1	RPS12P18	processed_pseudogene
ENSG00000185303.16	SFTPA2	protein_coding
ENSG00000219430.2	MBL3P	unprocessed_pseudogene
ENSG00000225827.1	SFTPA3P	processed_pseudogene
ENSG00000122852.14	SFTPA1	protein_coding
ENSG00000226676.1	BX248123.1	lincRNA
ENSG00000244733.5	AL132656.2	lincRNA
ENSG00000225484.6	NUTM2B-AS1	antisense
ENSG00000272489.1	AL132656.3	sense_intronic
ENSG00000280355.1	AL132656.4	TEC
ENSG00000278616.1	BEND3P3	processed_pseudogene
ENSG00000224886.2	AL132656.1	transcribed_processed_pseudogene
ENSG00000188199.10	NUTM2B	protein_coding
ENSG00000272447.1	AL135925.1	lincRNA
ENSG00000228570.7	NUTM2E	protein_coding
ENSG00000214695.3	NPAP1P2	processed_pseudogene
ENSG00000204437.7	CTSLP6	unprocessed_pseudogene
ENSG00000214584.3	PGGT1BP2	processed_pseudogene
ENSG00000283913.1	BMS1P21	processed_transcript
ENSG00000283101.1	BMS1P21	transcribed_unprocessed_pseudogene
ENSG00000242600.8	MBL1P	transcribed_unitary_pseudogene
ENSG00000133661.15	SFTPD	protein_coding
ENSG00000273372.1	SFTPD-AS1	antisense
ENSG00000280259.1	AL512662.1	TEC
ENSG00000235924.1	ZNRF2P3	processed_pseudogene
ENSG00000225100.2	DPY19L2P5	processed_pseudogene
ENSG00000229616.2	AL356095.1	unprocessed_pseudogene
ENSG00000224760.4	C1DP3	processed_pseudogene
ENSG00000236217.4	C1DP2	processed_pseudogene
ENSG00000227515.3	C1DP4	processed_pseudogene
ENSG00000230091.6	TMEM254-AS1	antisense
ENSG00000282432.1	AL356095.3	transcribed_unprocessed_pseudogene
ENSG00000133678.13	TMEM254	protein_coding
ENSG00000279399.1	AL356095.2	TEC
ENSG00000230171.1	RPL22P18	processed_pseudogene
ENSG00000189129.13	PLAC9	protein_coding
ENSG00000122359.17	ANXA11	protein_coding
ENSG00000237523.1	LINC00857	lincRNA
ENSG00000234319.1	RPS12P2	processed_pseudogene
ENSG00000234382.2	AL513174.1	unprocessed_pseudogene
ENSG00000234743.1	EIF5AP4	processed_pseudogene
ENSG00000279359.1	AL359195.2	TEC
ENSG00000151224.12	MAT1A	protein_coding
ENSG00000232950.1	ZNF519P1	processed_pseudogene
ENSG00000235858.1	AL359195.1	lincRNA
ENSG00000170788.13	DYDC1	protein_coding
ENSG00000133665.12	DYDC2	protein_coding
ENSG00000122378.13	PRXL2A	protein_coding
ENSG00000108219.14	TSPAN14	protein_coding
ENSG00000226659.1	AC021028.1	antisense
ENSG00000178217.14	SH2D4B	protein_coding
ENSG00000231082.1	AL731544.1	lincRNA
ENSG00000233353.1	RPS7P9	processed_pseudogene
ENSG00000233703.1	AC027673.1	processed_pseudogene
ENSG00000231060.1	FARSBP1	processed_pseudogene
ENSG00000227209.1	WARS2P1	processed_pseudogene
ENSG00000226466.2	RPA2P2	processed_pseudogene
ENSG00000185737.12	NRG3	protein_coding
ENSG00000285739.1	AC010157.2	antisense
ENSG00000229458.2	AC010157.1	antisense
ENSG00000225738.2	NRG3-AS1	processed_transcript
ENSG00000207275.1	RNU6-441P	snRNA
ENSG00000200774.1	RNU6-478P	snRNA
ENSG00000234931.1	MARK2P15	processed_pseudogene
ENSG00000233945.1	AC069540.2	lincRNA
ENSG00000223565.1	AC069540.1	processed_pseudogene
ENSG00000212324.1	RNU6-129P	snRNA
ENSG00000233258.1	AL390786.1	lincRNA
ENSG00000200789.1	RNU1-65P	snRNA
ENSG00000212769.5	HMGN2P8	processed_pseudogene
ENSG00000271933.1	AL603756.1	antisense
ENSG00000165678.20	GHITM	protein_coding
ENSG00000285972.1	CERNA2	lincRNA
ENSG00000188373.4	C10orf99	protein_coding
ENSG00000148600.14	CDHR1	protein_coding
ENSG00000204033.9	LRIT2	protein_coding
ENSG00000148602.5	LRIT1	protein_coding
ENSG00000148604.13	RGR	protein_coding
ENSG00000229404.5	LINC00858	lincRNA
ENSG00000107771.16	CCSER2	protein_coding
ENSG00000233189.1	RPL12P29	processed_pseudogene
ENSG00000225423.1	TNPO1P1	processed_pseudogene
ENSG00000225928.2	CACYBPP1	processed_pseudogene
ENSG00000178429.9	RPS3AP5	processed_pseudogene
ENSG00000237267.1	LINC01519	lincRNA
ENSG00000223993.1	AC025428.1	lincRNA
ENSG00000224504.2	AC025428.2	lincRNA
ENSG00000230962.1	LINC01520	lincRNA
ENSG00000279910.1	AL731532.1	TEC
ENSG00000223064.1	RNU6-325P	snRNA
ENSG00000280134.1	AL731532.2	TEC
ENSG00000234942.2	GRID1-AS1	antisense
ENSG00000182771.18	GRID1	protein_coding
ENSG00000278333.1	RF02271	misc_RNA
ENSG00000270002.1	AC022028.2	antisense
ENSG00000252292.1	RN7SKP238	misc_RNA
ENSG00000236606.1	AC022028.1	processed_pseudogene
ENSG00000200487.1	RNA5SP322	rRNA_pseudogene
ENSG00000199104.2	MIR346	miRNA
ENSG00000062650.18	WAPL	protein_coding
ENSG00000212332.1	RNU6-780P	snRNA
ENSG00000227896.2	AL731569.1	antisense
ENSG00000230507.5	RPL7AP8	processed_pseudogene
ENSG00000122375.11	OPN4	protein_coding
ENSG00000122367.19	LDB3	protein_coding
ENSG00000272631.1	AC067750.1	antisense
ENSG00000107779.13	BMPR1A	protein_coding
ENSG00000270874.1	RPAP2P1	processed_pseudogene
ENSG00000200176.1	RNU1-19P	snRNA
ENSG00000173269.13	MMRN2	protein_coding
ENSG00000281974.1	AC025268.1	TEC
ENSG00000173267.13	SNCG	protein_coding
ENSG00000272734.1	ADIRF-AS1	processed_transcript
ENSG00000148671.13	ADIRF	protein_coding
ENSG00000273413.1	AL136982.7	antisense
ENSG00000271880.1	AGAP11	processed_transcript
ENSG00000240089.2	BMS1P3	transcribed_unprocessed_pseudogene
ENSG00000151303.11	AL136982.1	processed_transcript
ENSG00000272508.1	AL136982.6	processed_transcript
ENSG00000261011.1	AL136982.4	transcribed_unprocessed_pseudogene
ENSG00000229969.1	AL136982.2	antisense
ENSG00000188100.8	FAM25A	protein_coding
ENSG00000271573.1	AL136982.5	processed_pseudogene
ENSG00000200253.1	RNU6-529P	snRNA
ENSG00000148672.8	GLUD1	protein_coding
ENSG00000122376.11	SHLD2	protein_coding
ENSG00000237280.1	AL136982.3	sense_intronic
ENSG00000273946.1	RN7SL733P	misc_RNA
ENSG00000223482.7	NUTM2A-AS1	antisense
ENSG00000285257.1	AL157893.1	unprocessed_pseudogene
ENSG00000184923.12	NUTM2A	protein_coding
ENSG00000224914.3	LINC00863	bidirectional_promoter_lncRNA
ENSG00000214562.14	NUTM2D	protein_coding
ENSG00000237740.1	NPAP1P3	processed_pseudogene
ENSG00000236417.2	CTSLP1	unprocessed_pseudogene
ENSG00000228055.2	LINC00864	lincRNA
ENSG00000231569.1	AL355334.1	processed_pseudogene
ENSG00000283672.1	MIR4678	miRNA
ENSG00000107789.15	MINPP1	protein_coding
ENSG00000223761.1	AL138767.2	lincRNA
ENSG00000225913.2	AL138767.3	lincRNA
ENSG00000196566.2	AL138767.1	antisense
ENSG00000234192.1	RPS26P38	processed_pseudogene
ENSG00000198682.12	PAPSS2	protein_coding
ENSG00000138138.13	ATAD1	protein_coding
ENSG00000223820.5	CFL1P1	transcribed_unprocessed_pseudogene
ENSG00000243782.3	RN7SL78P	misc_RNA
ENSG00000227268.3	KLLN	protein_coding
ENSG00000171862.10	PTEN	protein_coding
ENSG00000224745.1	AC063965.1	sense_intronic
ENSG00000213613.2	RPL11P3	processed_pseudogene
ENSG00000200891.1	RF00284	snoRNA
ENSG00000227905.1	MED6P1	processed_pseudogene
ENSG00000275015.1	AL353149.1	unprocessed_pseudogene
ENSG00000184719.11	RNLS	protein_coding
ENSG00000201548.1	RF00019	misc_RNA
ENSG00000204022.9	LIPJ	protein_coding
ENSG00000237205.1	RPL7P34	processed_pseudogene
ENSG00000182333.14	LIPF	protein_coding
ENSG00000271408.1	NAPGP1	processed_pseudogene
ENSG00000204021.3	LIPK	protein_coding
ENSG00000226358.1	KRT8P38	processed_pseudogene
ENSG00000204020.5	LIPN	protein_coding
ENSG00000235150.1	RCBTB2P1	processed_pseudogene
ENSG00000173239.13	LIPM	protein_coding
ENSG00000152766.5	ANKRD22	protein_coding
ENSG00000234256.2	PTCD2P2	processed_pseudogene
ENSG00000138134.11	STAMBPL1	protein_coding
ENSG00000180139.11	ACTA2-AS1	antisense
ENSG00000107796.13	ACTA2	protein_coding
ENSG00000026103.21	FAS	protein_coding
ENSG00000275693.1	RF02116	misc_RNA
ENSG00000261438.1	AL157394.1	sense_overlapping
ENSG00000265375.1	MIR4679-2	miRNA
ENSG00000283664.1	MIR4679-1	miRNA
ENSG00000233292.1	AL513533.1	processed_pseudogene
ENSG00000138135.6	CH25H	protein_coding
ENSG00000107798.17	LIPA	protein_coding
ENSG00000119922.9	IFIT2	protein_coding
ENSG00000232110.7	AL353751.1	antisense
ENSG00000119917.13	IFIT3	protein_coding
ENSG00000224289.1	IFIT6P	unprocessed_pseudogene
ENSG00000204010.3	IFIT1B	protein_coding
ENSG00000185745.9	IFIT1	protein_coding
ENSG00000152778.8	IFIT5	protein_coding
ENSG00000152779.13	SLC16A12	protein_coding
ENSG00000234452.5	SLC16A12-AS1	antisense
ENSG00000152782.16	PANK1	protein_coding
ENSG00000198997.2	MIR107	miRNA
ENSG00000249962.1	AL157400.5	processed_pseudogene
ENSG00000232936.5	AL157400.2	antisense
ENSG00000225836.1	AL157400.1	lincRNA
ENSG00000235100.3	AL157400.3	lincRNA
ENSG00000240996.1	AL157400.4	lincRNA
ENSG00000138182.14	KIF20B	protein_coding
ENSG00000283578.1	MTND5P42	processed_pseudogene
ENSG00000232229.5	LINC00865	lincRNA
ENSG00000270670.1	MARK2P16	processed_pseudogene
ENSG00000280560.1	LINC01374	lincRNA
ENSG00000226159.1	LINC01375	lincRNA
ENSG00000228938.3	SNRPD2P1	processed_pseudogene
ENSG00000222451.1	RN7SKP143	misc_RNA
ENSG00000236373.1	AL391704.2	lincRNA
ENSG00000224750.6	AL391704.1	lincRNA
ENSG00000238291.1	AL391704.3	lincRNA
ENSG00000283053.1	AL390862.1	lincRNA
ENSG00000148680.15	HTR7	protein_coding
ENSG00000148688.13	RPP30	protein_coding
ENSG00000222305.1	RF00019	misc_RNA
ENSG00000148677.6	ANKRD1	protein_coding
ENSG00000201604.1	RNU6-740P	snRNA
ENSG00000225519.1	AL365434.1	lincRNA
ENSG00000273124.1	AL365434.2	lincRNA
ENSG00000224851.2	LINC00502	lincRNA
ENSG00000220585.4	DDX18P6	processed_pseudogene
ENSG00000234043.3	NUDT9P1	processed_pseudogene
ENSG00000180628.14	PCGF5	protein_coding
ENSG00000165338.16	HECTD2	protein_coding
ENSG00000271385.1	AL161798.1	processed_pseudogene
ENSG00000223876.1	RPS27P1	processed_pseudogene
ENSG00000119938.8	PPP1R3C	protein_coding
ENSG00000213449.2	GAPDHP28	processed_pseudogene
ENSG00000228759.1	FAF2P1	processed_pseudogene
ENSG00000228701.1	TNKS2-AS1	antisense
ENSG00000107854.5	TNKS2	protein_coding
ENSG00000180581.7	SRP9P1	processed_pseudogene
ENSG00000273497.1	AL359198.2	unprocessed_pseudogene
ENSG00000174721.9	FGFBP3	protein_coding
ENSG00000272817.1	AL359198.1	antisense
ENSG00000095564.13	BTAF1	protein_coding
ENSG00000107864.14	CPEB3	protein_coding
ENSG00000252993.1	RF00402	snoRNA
ENSG00000214549.2	SDHCP2	processed_pseudogene
ENSG00000213484.2	EIF4A1P8	processed_pseudogene
ENSG00000221042.1	RF00622	ribozyme
ENSG00000105988.6	NHP2P1	processed_pseudogene
ENSG00000199881.1	RF00019	misc_RNA
ENSG00000198060.9	MARCH5	protein_coding
ENSG00000202297.1	RNY3P12	misc_RNA
ENSG00000232709.1	MARK2P9	processed_pseudogene
ENSG00000119912.16	IDE	protein_coding
ENSG00000138160.5	KIF11	protein_coding
ENSG00000184111.6	RPL11P4	processed_pseudogene
ENSG00000264313.2	RN7SL644P	misc_RNA
ENSG00000236493.2	EIF2S2P3	processed_pseudogene
ENSG00000152804.10	HHEX	protein_coding
ENSG00000201412.1	RF00019	misc_RNA
ENSG00000138190.16	EXOC6	protein_coding
ENSG00000225118.1	AL392103.1	processed_pseudogene
ENSG00000226425.1	AL358613.1	antisense
ENSG00000187553.8	CYP26C1	protein_coding
ENSG00000285846.1	AL358613.3	processed_transcript
ENSG00000279607.1	AL358613.2	lincRNA
ENSG00000095596.11	CYP26A1	protein_coding
ENSG00000232805.1	NIP7P1	processed_pseudogene
ENSG00000237417.1	XRCC6P1	processed_pseudogene
ENSG00000213432.2	RPL17P34	processed_pseudogene
ENSG00000138119.16	MYOF	protein_coding
ENSG00000138180.15	CEP55	protein_coding
ENSG00000212396.1	RNA5SP323	rRNA_pseudogene
ENSG00000186188.10	FFAR4	protein_coding
ENSG00000138207.13	RBP4	protein_coding
ENSG00000095464.9	PDE6C	protein_coding
ENSG00000148690.11	FRA10AC1	protein_coding
ENSG00000108231.12	LGI1	protein_coding
ENSG00000280660.1	AL157396.1	sense_intronic
ENSG00000280485.1	AL358154.1	antisense
ENSG00000227995.1	RAB11AP1	processed_pseudogene
ENSG00000176273.14	SLC35G1	protein_coding
ENSG00000180764.13	PIPSL	transcribed_processed_pseudogene
ENSG00000138193.15	PLCE1	protein_coding
ENSG00000232913.8	PLCE1-AS2	antisense
ENSG00000231575.1	AL139118.1	sense_intronic
ENSG00000234724.1	HDAC1P1	processed_pseudogene
ENSG00000206631.1	RNU6-657P	snRNA
ENSG00000228553.1	AL389885.1	antisense
ENSG00000268894.6	PLCE1-AS1	antisense
ENSG00000273450.1	AL139124.1	antisense
ENSG00000173145.11	NOC3L	protein_coding
ENSG00000108239.8	TBC1D12	protein_coding
ENSG00000119969.14	HELLS	protein_coding
ENSG00000244332.1	AL138759.1	sense_overlapping
ENSG00000235746.1	CTBP2P2	processed_pseudogene
ENSG00000108242.12	CYP2C18	protein_coding
ENSG00000276490.1	AL583836.1	protein_coding
ENSG00000165841.10	CYP2C19	protein_coding
ENSG00000230338.1	MTND4P19	processed_pseudogene
ENSG00000235199.1	CYP2C58P	processed_pseudogene
ENSG00000225354.1	RPL7AP52	processed_pseudogene
ENSG00000138109.10	CYP2C9	protein_coding
ENSG00000233377.1	MTND4P20	processed_pseudogene
ENSG00000228460.1	CYP2C59P	unprocessed_pseudogene
ENSG00000260863.1	CYP2C60P	unprocessed_pseudogene
ENSG00000237885.1	AL359672.1	processed_pseudogene
ENSG00000138115.13	CYP2C8	protein_coding
ENSG00000231829.2	AL157834.1	lincRNA
ENSG00000274691.1	AL157834.3	unprocessed_pseudogene
ENSG00000225533.1	PAWRP1	processed_pseudogene
ENSG00000173124.14	ACSM6	protein_coding
ENSG00000234026.1	AL157834.2	antisense
ENSG00000107438.8	PDLIM1	protein_coding
ENSG00000095637.22	SORBS1	protein_coding
ENSG00000214362.2	RPS3AP36	processed_pseudogene
ENSG00000059573.8	ALDH18A1	protein_coding
ENSG00000119977.20	TCTN3	protein_coding
ENSG00000138185.19	ENTPD1	protein_coding
ENSG00000226688.6	ENTPD1-AS1	antisense
ENSG00000240527.1	AL365273.1	sense_intronic
ENSG00000270099.1	AL365273.2	protein_coding
ENSG00000188649.13	CC2D2B	protein_coding
ENSG00000227805.1	RPL21P90	processed_pseudogene
ENSG00000107443.15	CCNJ	protein_coding
ENSG00000266407.1	MIR3157	miRNA
ENSG00000200728.1	RNU6-271P	snRNA
ENSG00000177853.14	ZNF518A	protein_coding
ENSG00000229417.1	NPM1P25	processed_pseudogene
ENSG00000095585.16	BLNK	protein_coding
ENSG00000229418.2	AL136181.1	antisense
ENSG00000107447.7	DNTT	protein_coding
ENSG00000197430.10	OPALIN	protein_coding
ENSG00000095587.8	TLL2	protein_coding
ENSG00000077147.15	TM9SF3	protein_coding
ENSG00000235677.1	NPM1P26	processed_pseudogene
ENSG00000155629.14	PIK3AP1	protein_coding
ENSG00000202047.1	RNA5SP324	rRNA_pseudogene
ENSG00000227032.1	RPS2P36	processed_pseudogene
ENSG00000207287.1	RNU6-1274P	snRNA
ENSG00000236552.2	RPL13AP5	processed_pseudogene
ENSG00000207976.1	MIR607	miRNA
ENSG00000196233.13	LCOR	protein_coding
ENSG00000232875.1	HMGN2P35	processed_pseudogene
ENSG00000187122.16	SLIT1	protein_coding
ENSG00000234855.1	SLIT1-AS1	antisense
ENSG00000269891.2	ARHGAP19-SLIT1	protein_coding
ENSG00000213390.10	ARHGAP19	protein_coding
ENSG00000231398.1	AL359385.1	processed_pseudogene
ENSG00000277308.1	RF00017	misc_RNA
ENSG00000237169.1	RPL12P27	processed_pseudogene
ENSG00000165879.8	FRAT1	protein_coding
ENSG00000181274.6	FRAT2	protein_coding
ENSG00000225850.3	AL355490.1	bidirectional_promoter_lncRNA
ENSG00000052749.13	RRP12	protein_coding
ENSG00000231508.1	RPL34P20	processed_pseudogene
ENSG00000231970.1	AL355490.2	antisense
ENSG00000200737.1	RF00019	misc_RNA
ENSG00000171314.8	PGAM1	protein_coding
ENSG00000171311.12	EXOSC1	protein_coding
ENSG00000171307.18	ZDHHC16	protein_coding
ENSG00000155229.20	MMS19	protein_coding
ENSG00000165886.4	UBTD1	protein_coding
ENSG00000165887.11	ANKRD2	protein_coding
ENSG00000241935.8	HOGA1	protein_coding
ENSG00000249967.1	AL355315.1	protein_coding
ENSG00000203942.4	C10orf62	protein_coding
ENSG00000171160.17	MORN4	protein_coding
ENSG00000155252.13	PI4K2A	protein_coding
ENSG00000119986.6	AVPI1	protein_coding
ENSG00000155254.12	MARVELD1	protein_coding
ENSG00000155256.17	ZFYVE27	protein_coding
ENSG00000120057.4	SFRP5	protein_coding
ENSG00000227356.2	LINC00866	lincRNA
ENSG00000155265.10	GOLGA7B	protein_coding
ENSG00000095713.13	CRTAC1	protein_coding
ENSG00000278752.1	AL355301.1	misc_RNA
ENSG00000166024.13	R3HCC1L	protein_coding
ENSG00000138131.3	LOXL4	protein_coding
ENSG00000230928.1	AL139241.1	antisense
ENSG00000119943.12	PYROXD2	protein_coding
ENSG00000284415.1	MIR1287	miRNA
ENSG00000107521.18	HPS1	protein_coding
ENSG00000264610.1	MIR4685	miRNA
ENSG00000172987.12	HPSE2	protein_coding
ENSG00000274056.1	MIR6507	miRNA
ENSG00000236818.1	ARL5AP2	processed_pseudogene
ENSG00000234109.1	RPL7P36	processed_pseudogene
ENSG00000119946.10	CNNM1	protein_coding
ENSG00000120053.11	GOT1	protein_coding
ENSG00000224934.4	AL391684.1	bidirectional_promoter_lncRNA
ENSG00000257582.5	LINC01475	lincRNA
ENSG00000228778.2	AL513542.1	lincRNA
ENSG00000119919.10	NKX2-3	protein_coding
ENSG00000155287.10	SLC25A28	protein_coding
ENSG00000260475.1	AL353719.1	lincRNA
ENSG00000229278.2	AL133353.1	bidirectional_promoter_lncRNA
ENSG00000285932.1	AL133353.2	protein_coding
ENSG00000198018.6	ENTPD7	protein_coding
ENSG00000233690.1	EBAG9P1	processed_pseudogene
ENSG00000119929.12	CUTC	protein_coding
ENSG00000014919.12	COX15	protein_coding
ENSG00000023839.11	ABCC2	protein_coding
ENSG00000227351.2	NANOGP6	processed_pseudogene
ENSG00000107554.16	DNMBP	protein_coding
ENSG00000227695.5	DNMBP-AS1	antisense
ENSG00000120054.11	CPN1	protein_coding
ENSG00000283232.1	CYP2C23P	unitary_pseudogene
